155.745682   66.219818   106   [21636, 21639, 27394]
158.197433   65.988037   107   [21639, 27689, 27394]
158.488632   65.992432   108   [27112, 21639, 32585]
160.801788   65.892151   109   [27112, 32585, 19634]
161.738586   66.084923   110   [27112, 32585, 19638]
162.980331   65.669502   111   [19638, 27112, 32585]
165.537125   65.033607   112   [32585, 19638, 19634]
166.143753   65.317429   113   [32585, 19638, 32581]
168.855087   65.530342   114   [32585, 19634, 19638]
171.826355   65.252129   115   [32585, 19638, 21639]
172.424561   63.163071   116   [25676, 29713, 32585]
176.246841   62.107533   117   [29713, 25676, 27693]
183.343307   61.288254   118   [29713, 25676, 29055]
192.498337   60.707611   119   [29055, 32020, 34037]
203.592239   61.006805   120   [29719, 32021, 34037]
213.737900   60.047832   121   [29719, 29424, 25389]
223.912430   60.002239   122   [29719, 31443, 29429]
238.438965   60.270790   123   [29719, 29429, 31443]
255.723465   60.895126   124   [29719, 29429, 33752]
275.256714   61.222404   125   [29429, 29719, 33752]
293.866211   61.485348   126   [29429, 33752, 31447]
299.119232   61.917122   127   [33756, 25692, 31447]
307.498901   62.057869   128   [25692, 33756, 29728]
312.014069   61.594841   129   [25692, 29728, 29434]
314.719910   61.913563   130   [25692, 29728, 29434]
319.118286   61.284199   131   [29728, 25692, 29731]
324.838348   60.896645   132   [29728, 25692, 29731]
330.815521   60.498196   133   [29731, 29728, 25692]
339.928314   59.809155   134   [29731, 29434, 29728]
343.553619   59.508968   135   [29731, 15634, 29434]
344.991333   59.664310   136   [15634, 29735, 29731]
340.498718   59.643162   137   [29735, 23685, 15634]
339.390411   60.067436   138   [23685, 29735, 15634]
345.276642   60.199753   139   [29735, 23685, 15634]
358.974274   60.527809   140   [29735, 23685, 15634]
372.303619   60.127071   141   [29735, 23685, 942]
382.167450   60.090191   142   [29735, 31755, 657]
383.669678   59.766430   143   [31755, 662, 29749]
385.385254   59.553734   144   [31755, 662, 29749]
388.322021   59.829002   145   [31755, 662, 29749]
392.501862   59.127457   146   [31755, 29749, 662]
393.793457   58.985813   147   [31755, 29749, 23702]
393.373322   59.346027   148   [31755, 29749, 23702]
392.793457   58.857719   149   [23702, 27737, 23703]
391.235229   58.647137   150   [27737, 23702, 23703]
395.342194   59.681362   151   [27737, 23703, 23702]
400.190308   60.738472   152   [27737, 23703, 23702]
409.022949   61.032024   153   [27737, 23703, 23702]
419.350922   61.053658   154   [27737, 23703, 23702]
425.662109   61.329788   155   [27737, 23703, 27179]
427.853027   61.465359   156   [27737, 27179, 23703]
427.957184   62.059402   157   [27737, 27179, 29756]
420.987457   62.288975   158   [35821, 27179, 29756]
410.512848   62.236458   159   [35821, 29756, 35822]
398.775269   62.331715   160   [35821, 29756, 35822]
390.667114   62.185635   161   [35821, 29756, 35822]
384.527954   61.668110   162   [35821, 29756, 35822]
379.251312   61.589985   163   [29756, 35822, 35821]
371.316406   62.113659   164   [29756, 27744, 29761]
358.436188   62.334087   165   [27744, 29761, 29756]
346.366730   62.543526   166   [27744, 29761, 35822]
337.176361   62.942131   167   [27744, 29761, 35822]
330.805634   63.284412   168   [35822, 29771, 35821]
321.454590   63.335033   169   [35822, 35825, 29771]
314.573761   63.298248   170   [35822, 35825, 29771]
309.442902   63.208031   171   [35825, 35822, 29771]
303.303833   63.009850   172   [35825, 24592, 35822]
297.994537   62.816345   173   [24592, 35825, 24593]
293.206268   62.715481   174   [24592, 24593, 35825]
291.032684   62.596218   175   [24592, 24593, 35256]
290.734650   62.705971   176   [24593, 24592, 23728]
287.260529   62.982738   177   [35548, 23728, 24593]
284.252441   62.729637   178   [35548, 26625, 23728]
283.792999   62.551075   179   [35548, 35553, 26625]
284.077362   62.436901   180   [35553, 35548, 22597]
286.051422   62.427597   181   [35553, 35548, 23166]
291.262177   62.536289   182   [35553, 35548, 23166]
299.238190   62.696877   183   [35553, 35548, 35557]
306.282440   62.702782   184   [35553, 35548, 35557]
314.877686   62.506435   185   [35553, 35548, 35557]
324.865082   61.880123   186   [35553, 35548, 35557]
332.093597   62.290714   187   [35553, 35548, 35557]
340.665771   62.031250   188   [35553, 35557, 35548]
351.491058   62.426346   189   [35553, 35557, 35548]
360.873535   62.078354   190   [35553, 35557, 31543]
368.157501   61.887966   191   [35553, 31543, 35557]
376.122162   62.045303   192   [35553, 31543, 35557]
382.328705   62.185410   193   [35553, 31543, 35557]
384.344452   62.584049   194   [31543, 35553, 35557]
385.772125   62.468861   195   [31543, 35553, 35557]
387.024872   62.390736   196   [31543, 35553, 35557]
386.333038   62.227459   197   [31543, 35553, 25770]
379.792633   62.230373   198   [31543, 35553, 25770]
371.853271   62.157917   199   [31543, 25770, 35553]
365.867523   61.821014   200   [31543, 25770, 35553]
359.537262   61.910599   201   [31543, 25770, 35553]
351.713501   61.987480   202   [31543, 25770, 31825]
344.962128   61.350918   203   [31543, 25770, 31825]
341.436646   61.186615   204   [31543, 25770, 31825]
338.017212   61.350838   205   [31543, 31827, 31825]
338.776794   61.275810   206   [31543, 31827, 31825]
342.357300   61.329636   207   [31543, 29812, 31827]
342.794464   60.711647   208   [29812, 31827, 31825]
344.623749   60.075100   209   [29812, 31827, 31825]
348.396759   59.736626   210   [29812, 31827, 21748]
354.659027   59.561127   211   [21748, 31827, 29812]
361.241913   59.905251   212   [21748, 35858, 33845]
369.627655   60.303680   213   [21748, 33845, 35858]
382.919281   59.731762   214   [21748, 33845, 29812]
400.829681   59.037552   215   [21748, 33845, 29812]
423.701508   58.307106   216   [33845, 21748, 29812]
450.825928   57.976784   217   [33845, 21748, 29812]
475.397186   57.709396   218   [33845, 35866, 29812]
491.584473   57.318634   219   [35866, 33845, 21756]
498.066193   56.266918   220   [35866, 21756, 33845]
506.117676   55.398861   221   [35866, 21756, 3624]
520.211182   55.416512   222   [21756, 35866, 3624]
539.235779   54.847210   223   [21756, 35866, 29824]
552.131531   55.103024   224   [29824, 21756, 23773]
566.350159   55.544910   225   [29824, 23773, 29826]
569.512512   55.725391   226   [29824, 29826, 21762]
572.825500   55.292217   227   [21762, 29826, 29824]
578.513489   54.661625   228   [21762, 29826, 21765]
580.191956   55.091866   229   [21765, 21766, 29826]
571.516052   55.056438   230   [21765, 21766, 29834]
566.733032   55.290150   231   [29834, 29832, 21766]
564.258362   55.328751   232   [29834, 29832, 29836]
566.916565   55.350876   233   [29834, 29836, 33866]
572.329407   55.113045   234   [29834, 29836, 33866]
576.251160   55.325764   235   [29834, 5369, 29836]
576.718994   55.910774   236   [5369, 29834, 29836]
577.609070   56.387253   237   [5369, 29836, 29834]
579.696716   56.462116   238   [5369, 29836, 29834]
578.559631   55.157490   239   [5369, 29836, 5373]
578.512146   54.046127   240   [5373, 5369, 29836]
577.346863   54.477318   241   [5373, 5369, 29836]
575.289490   54.424103   242   [5373, 5369, 29836]
570.310730   54.367203   243   [5373, 5369, 15742]
565.097656   54.086887   244   [5373, 5369, 15742]
560.031738   53.600140   245   [5373, 5369, 15742]
556.138733   53.264572   246   [5373, 5369, 15742]
551.315247   54.410866   247   [5373, 5369, 1343]
548.321838   54.931133   248   [5373, 5369, 1343]
544.720886   55.405987   249   [5373, 5369, 15742]
541.296082   55.266254   250   [5373, 5369, 15742]
539.749390   54.425716   251   [5373, 5369, 15742]
535.506775   54.295593   252   [5373, 25527, 5369]
530.530090   54.386131   253   [5373, 25527, 25528]
526.711670   54.323574   254   [5373, 25527, 25528]
528.852295   55.433990   255   [5373, 25527, 25528]
531.821167   55.828056   256   [5373, 25527, 29560]
534.421631   56.953362   257   [5373, 29560, 25527]
536.594543   58.015675   258   [5373, 29560, 29561]
544.631775   59.281223   259   [5373, 29560, 29561]
546.043152   60.636238   260   [35916, 5373, 29846]
541.222717   61.327312   261   [35916, 29846, 29847]
535.582214   61.933922   262   [35916, 29846, 29847]
535.891663   62.135532   263   [35916, 29847, 29846]
542.773621   62.550838   264   [35916, 29847, 29846]
552.443115   62.638226   265   [35916, 29854, 29847]
559.607117   63.302544   266   [29854, 29857, 35916]
553.665222   63.499969   267   [29857, 29858, 29854]
543.686279   64.093971   268   [29858, 29859, 29857]
541.510254   64.472107   269   [29859, 29858, 29857]
526.892395   64.827385   270   [24688, 19810, 29859]
509.517822   64.845726   271   [24688, 19810, 29584]
500.324310   65.325012   272   [24688, 19810, 19811]
486.811798   65.705368   273   [9737, 3689, 24688]
450.349640   65.839043   274   [9737, 3689, 9456]
420.870453   65.754227   275   [9737, 3690, 3689]
400.808441   65.684784   276   [9737, 3690, 29872]
379.740112   65.755836   277   [27871, 31897, 29872]
341.074951   65.632332   278   [27871, 31897, 11180]
301.736450   65.804581   279   [27871, 31900, 31897]
267.074921   65.805420   280   [31900, 27871, 34200]
235.979813   65.659325   281   [31900, 34200, 34207]
214.340012   65.659355   282   [34200, 34207, 34195]
198.677872   65.701309   283   [34200, 34207, 31904]
191.864746   65.868095   284   [31904, 34200, 34207]
188.182983   65.933754   285   [31904, 25856, 34200]
187.600342   66.057640   286   [31904, 25856, 34215]
186.336960   66.104195   287   [31904, 25856, 29598]
185.137894   66.159210   288   [25856, 31904, 29598]
183.477707   66.140884   289   [25856, 31904, 29598]
181.780640   66.056473   290   [25856, 29598, 32222]
177.852783   65.879471   291   [25856, 32222, 29598]
177.123245   65.754501   292   [25856, 32222, 29598]
176.178665   65.752892   293   [25856, 32222, 29598]
177.939148   65.586227   294   [32222, 25856, 31960]
179.546631   65.426270   295   [32222, 31960, 29598]
179.990341   65.932274   296   [32222, 31960, 31963]
182.784195   66.065727   297   [32222, 31963, 31960]
190.235306   66.140434   298   [32209, 32222, 31963]
198.926590   66.051529   299   [32209, 31963, 31957]
206.830948   66.056572   300   [32209, 31963, 31960]
214.204391   65.977119   301   [32209, 31963, 31960]
222.425049   66.137306   302   [31963, 31967, 32209]
229.015945   66.403908   303   [31967, 31963, 31968]
232.950073   66.520767   304   [31968, 31967, 31963]
234.514160   66.587013   305   [31968, 31967, 31957]
232.952759   66.673950   306   [32249, 31967, 30788]
230.543152   66.709282   307   [30788, 31968, 32523]
228.534378   66.480606   308   [30788, 31956, 31960]
222.106461   66.521538   309   [30788, 30208, 31956]
213.039246   66.431091   310   [31949, 30788, 30208]
202.399521   66.310478   311   [31949, 30788, 26190]
191.647644   66.355232   312   [31949, 32249, 26191]
179.774399   66.531998   313   [31956, 31949, 32249]
165.902115   66.713486   314   [31956, 30213, 31949]
153.459625   66.780891   315   [31956, 31957, 30200]
143.068954   66.704811   316   [31956, 31957, 30200]
138.592606   66.807541   317   [31956, 31957, 32209]
136.659714   66.788124   318   [32209, 31956, 31957]
134.663589   66.769356   319   [31956, 32209, 26736]
132.575974   66.509178   320   [26736, 31956, 31957]
133.443161   66.332596   321   [31956, 31957, 31949]
135.939697   66.364944   322   [31949, 31956, 31957]
137.069595   66.372131   323   [31956, 31949, 31957]
135.089294   66.453957   324   [31956, 31957, 31949]
135.565292   66.587997   325   [31957, 31956, 32515]
137.072891   66.494652   326   [31956, 31957, 32515]
137.211609   66.577278   327   [31956, 31957, 30200]
139.338776   66.440300   328   [31956, 31957, 31960]
140.061935   66.774651   329   [31957, 31956, 31949]
141.613403   66.834229   330   [31957, 31956, 31949]
142.599426   66.791595   331   [31960, 31956, 31963]
141.999023   66.811409   332   [31956, 31960, 22155]
142.664963   66.586754   333   [22155, 31957, 31956]
141.638428   66.434090   334   [22155, 32209, 31957]
140.617355   66.529572   335   [22155, 31963, 27327]
141.060608   66.454010   336   [22155, 21860, 27327]
142.530045   66.517914   337   [22155, 21870, 21871]
140.742920   66.427635   338   [22155, 21871, 21870]
142.846802   66.528198   339   [21871, 22155, 21870]
140.043472   66.486137   340   [21871, 22155, 21870]
144.872330   66.449532   341   [22155, 21871, 21879]
145.623734   66.515686   342   [22155, 21879, 21871]
145.966797   66.477348   343   [21879, 22155, 26463]
145.805786   66.485275   344   [21879, 31956, 31957]
146.636642   66.258141   345   [21879, 31957, 31956]
146.084488   66.325371   346   [21879, 31957, 31956]
143.993912   66.352348   347   [21879, 31956, 31957]
141.542160   66.316414   348   [21879, 31960, 31957]
139.750076   66.461983   349   [21879, 31956, 32269]
139.104065   66.269859   350   [21879, 32269, 32249]
137.517700   66.314751   351   [32269, 31957, 32252]
136.739594   66.330894   352   [32269, 32249, 33981]
129.726196   66.368843   353   [32523, 32252, 32249]
125.735008   66.358101   354   [32269, 33975, 32523]
127.225243   66.248474   355   [32523, 32249, 33975]
125.801414   66.424004   356   [23913, 33979, 30796]
123.559448   66.303787   357   [32249, 23913, 23915]
122.645790   66.311569   358   [32523, 23913, 33979]
125.162132   66.330490   359   [23913, 32249, 32523]
124.699760   66.520638   360   [33979, 32252, 32523]
127.192970   66.294159   361   [33979, 32523, 23915]
125.556648   66.403831   362   [23915, 34279, 32523]
124.186005   66.327843   363   [32523, 33981, 34279]
127.352684   66.289124   364   [23913, 23915, 33981]
125.395012   66.294830   365   [33975, 32523, 33981]
126.448082   66.382133   366   [33975, 23915, 23913]
126.025063   66.143623   367   [33975, 23913, 33979]
128.329971   66.144753   368   [33975, 23913, 23915]
127.234596   66.249962   369   [33979, 33975, 23915]
125.339417   66.256104   370   [33979, 23915, 23913]
125.871880   66.229897   371   [33979, 33981, 23915]
125.975761   66.313797   372   [33979, 33981, 25053]
125.093437   66.228600   373   [33979, 33981, 25053]
127.873772   66.120682   374   [33981, 32249, 25053]
129.443161   66.208961   375   [25053, 33981, 33979]
129.828979   66.194511   376   [25053, 33979, 23915]
127.463539   66.361221   377   [25053, 23913, 33979]
125.725403   66.365112   378   [33979, 25053, 23913]
125.086479   66.345894   379   [33979, 23915, 25053]
124.614174   66.161224   380   [33981, 23915, 33979]
126.857262   66.281265   381   [33981, 23915, 23913]
128.351028   66.373405   382   [33981, 23913, 23915]
127.957878   66.467354   383   [23913, 23915, 32307]
126.612976   66.429405   384   [33979, 23915, 23913]
123.075073   66.432564   385   [33979, 23913, 23915]
123.296875   66.451172   386   [23913, 33979, 23915]
121.682953   66.553947   387   [23915, 33981, 23913]
121.142334   66.451851   388   [23915, 32523, 32269]
122.215645   66.526260   389   [32307, 32269, 32523]
122.849220   66.619194   390   [32523, 32307, 23913]
122.355995   66.569557   391   [32307, 32269, 32291]
120.389305   66.535873   392   [32307, 32523, 22459]
119.733917   66.540466   393   [34023, 32523, 32307]
119.698280   66.450340   394   [32523, 32249, 32307]
119.484520   66.546043   395   [32523, 32307, 34025]
118.747734   66.597267   396   [32307, 32523, 34023]
119.929832   66.651909   397   [32523, 32249, 32016]
120.096779   66.563629   398   [34025, 32523, 24237]
121.630554   66.474991   399   [32249, 32016, 34025]
124.432732   66.598991   400   [32252, 26201, 32016]
127.609764   66.670990   401   [32249, 32016, 32307]
127.152977   66.681709   402   [32252, 32016, 32249]
129.954391   66.716438   403   [32016, 32252, 25917]
131.267441   66.480812   404   [32523, 32252, 33979]
132.976364   66.456551   405   [32018, 31956, 32307]
134.483841   66.564148   406   [32307, 32523, 31956]
134.892593   66.544312   407   [32307, 31956, 32523]
136.260605   66.425232   408   [32021, 24270, 31956]
137.692230   66.522469   409   [24270, 24272, 24249]
139.584396   66.445908   410   [24272, 24249, 30298]
137.623520   66.494370   411   [24272, 30298, 22234]
136.707397   66.486946   412   [22234, 32312, 30298]
138.112030   66.657089   413   [30302, 32312, 22234]
136.790283   66.689827   414   [30302, 30324, 30298]
135.719101   66.672958   415   [34335, 30302, 30324]
137.032211   66.482018   416   [30302, 34335, 30324]
137.910446   66.491493   417   [22247, 30302, 32317]
138.535751   66.332321   418   [30302, 34335, 32326]
140.332626   66.397385   419   [30302, 32326, 24270]
140.730682   66.224510   420   [32326, 32333, 24270]
139.023865   66.284302   421   [32326, 22259, 24270]
139.042587   66.192032   422   [22259, 24270, 32326]
141.080200   66.303551   423   [32336, 24270, 28305]
142.101379   66.205856   424   [28305, 24272, 32336]
144.500168   66.218353   425   [34051, 32326, 24272]
145.476639   66.409111   426   [34051, 32336, 22259]
145.692596   66.327660   427   [32045, 34051, 24270]
146.750717   65.967705   428   [32045, 24278, 26294]
147.209793   65.737625   429   [32045, 26294, 24278]
148.566299   65.787689   430   [32045, 26294, 24278]
150.193954   65.827080   431   [26294, 32045, 24278]
152.372787   65.711212   432   [26294, 32045, 32049]
154.354324   65.735809   433   [26294, 32045, 32049]
156.380814   65.784019   434   [26294, 32045, 32049]
160.485764   65.789207   435   [26294, 32045, 32049]
163.699158   65.786156   436   [26294, 26004, 32049]
164.589035   65.835472   437   [26294, 26004, 32049]
165.281601   65.841286   438   [26004, 26294, 21969]
167.710938   65.709679   439   [26004, 26294, 21969]
170.614716   65.444679   440   [26004, 21971, 21969]
174.245316   65.245163   441   [26004, 21971, 21969]
176.470276   65.225266   442   [26004, 21971, 21969]
178.879318   64.851921   443   [26004, 32053, 21971]
183.461533   64.743462   444   [26004, 32053, 21971]
189.760239   64.385582   445   [26004, 32053, 32049]
198.175827   64.709656   446   [32053, 26004, 32049]
207.082687   64.616440   447   [32053, 26004, 32066]
215.928604   64.300537   448   [32066, 32053, 26317]
221.744034   64.222504   449   [32066, 30063, 34081]
225.647644   64.249664   450   [32066, 30063, 32082]
227.699661   64.256676   451   [32066, 30063, 32082]
230.902664   63.960308   452   [32066, 30063, 32082]
235.562134   63.883793   453   [32066, 32082, 30067]
241.073288   63.996380   454   [32066, 32082, 30067]
246.303772   63.815372   455   [32082, 34088, 30067]
250.432007   63.441887   456   [34088, 32082, 30067]
253.638412   63.290806   457   [34088, 32082, 30067]
254.826736   63.528194   458   [34088, 32082, 34098]
254.817017   63.345219   459   [34088, 34098, 32082]
252.620346   63.240261   460   [34088, 34098, 34101]
249.621460   63.454739   461   [34088, 34098, 34101]
247.203125   63.160877   462   [34098, 34101, 34088]
245.575684   63.255108   463   [34098, 34101, 34088]
242.763367   63.253025   464   [34098, 34101, 26053]
239.762451   63.325760   465   [34098, 34101, 26053]
240.457092   63.509510   466   [34098, 34101, 26053]
246.471390   63.392426   467   [34098, 34101, 26053]
254.398361   62.938885   468   [34101, 34098, 26053]
263.465607   62.972725   469   [34101, 34098, 26053]
272.953766   63.088543   470   [34101, 34098, 26053]
281.405640   63.034149   471   [34101, 34098, 26040]
288.337921   63.021240   472   [34101, 34098, 26040]
295.854004   63.136917   473   [34101, 34098, 26040]
303.323303   63.111271   474   [34101, 34098, 26040]
306.730591   63.153484   475   [32082, 26360, 30080]
303.374146   62.913754   476   [26360, 32082, 30080]
302.750214   62.963730   477   [26360, 32082, 30080]
303.451263   62.706398   478   [26360, 32082, 30080]
303.325195   62.802334   479   [26360, 32082, 30080]
302.693207   62.673038   480   [26360, 30080, 32082]
303.604248   62.583408   481   [26360, 32082, 30080]
302.492859   63.129414   482   [26360, 32110, 32082]
296.551147   63.142017   483   [26360, 32110, 26074]
290.437042   63.208824   484   [26360, 32110, 30099]
285.966675   63.023228   485   [26360, 32110, 30099]
281.234528   62.937286   486   [26360, 32110, 34141]
277.578766   63.007126   487   [26360, 32110, 34141]
273.869965   62.882809   488   [26360, 32110, 34141]
267.090668   63.129101   489   [26360, 32110, 34162]
259.780548   63.228935   490   [26360, 32110, 34162]
254.353531   63.074947   491   [26360, 32110, 34162]
252.334061   63.040314   492   [26360, 34162, 32110]
250.973495   62.779648   493   [26360, 34162, 34163]
252.720215   62.812061   494   [26360, 26369, 34162]
257.466736   62.885914   495   [26360, 26369, 34162]
263.219330   62.871891   496   [26360, 26369, 30080]
269.202667   62.789562   497   [26360, 26369, 30080]
277.620758   62.603909   498   [26360, 30085, 30080]
281.423798   63.050144   499   [30085, 32110, 30080]
278.752197   63.251118   500   [30085, 32110, 30094]
278.056671   63.271790   501   [30085, 32110, 30094]
279.875458   63.137077   502   [30085, 32110, 30094]
284.080627   63.066860   503   [30085, 32110, 30094]
288.045441   63.076508   504   [30085, 30094, 34131]
290.826752   63.067436   505   [30094, 30085, 34131]
293.249115   62.866524   506   [30094, 30085, 32124]
295.995117   62.907749   507   [30094, 32124, 30085]
298.195282   62.751553   508   [30094, 32124, 34131]
301.065308   62.447952   509   [30094, 32124, 34131]
301.420410   62.765896   510   [30094, 32110, 32124]
297.322357   62.952221   511   [30094, 32110, 30099]
292.893799   63.494766   512   [30094, 32110, 30099]
289.376495   63.709026   513   [30094, 32110, 30099]
288.134552   63.544617   514   [30099, 32110, 30094]
286.406616   63.773048   515   [30099, 34141, 26360]
283.579437   63.780476   516   [34141, 26360, 30099]
283.912994   63.810951   517   [34141, 26360, 30099]
282.480957   63.602158   518   [34141, 26360, 34162]
281.823853   63.507317   519   [34141, 34162, 26360]
281.610046   63.197979   520   [34162, 34163, 34141]
279.505737   63.217960   521   [34162, 34163, 34169]
277.736725   63.244553   522   [34162, 34169, 34163]
276.955536   63.356586   523   [34190, 34169, 34162]
281.982544   63.245407   524   [34190, 34169, 34195]
288.255371   63.356884   525   [34190, 34195, 34169]
292.188385   63.614227   526   [34190, 34195, 36121]
290.914581   63.760876   527   [34190, 34195, 36121]
289.587708   63.643105   528   [34190, 34195, 36121]
287.510223   63.346283   529   [34190, 34195, 36121]
284.114227   63.663925   530   [34190, 34195, 36121]
279.955780   63.756382   531   [34195, 34190, 36121]
273.618256   63.831985   532   [34195, 34190, 30153]
267.472443   63.794102   533   [34195, 34190, 30153]
261.941376   63.775810   534   [34195, 34190, 30153]
257.452606   63.818794   535   [34195, 34190, 34200]
247.018021   64.186752   536   [34195, 34190, 34200]
234.143600   64.478470   537   [34195, 34190, 34200]
222.435547   64.354752   538   [34195, 34190, 28138]
215.855713   64.122765   539   [34195, 34190, 28138]
211.511093   64.208832   540   [34195, 34190, 28138]
205.957687   64.318901   541   [28138, 34195, 30153]
202.550217   64.450226   542   [28138, 34195, 26437]
198.625656   64.499580   543   [28138, 34195, 26437]
196.714233   64.297562   544   [34195, 28138, 26437]
193.519211   64.417694   545   [34195, 28138, 26437]
191.026672   64.505043   546   [34195, 26437, 28138]
187.524216   64.468132   547   [30153, 34195, 28138]
185.316040   64.638374   548   [30153, 28138, 24310]
184.214645   64.635231   549   [30153, 28138, 24310]
184.427139   64.597832   550   [30153, 28138, 24310]
184.587646   64.727341   551   [30153, 34195, 28138]
184.080551   64.720123   552   [34195, 30153, 28138]
184.014587   64.739616   553   [34195, 30153, 28138]
182.787277   64.748421   554   [34195, 30153, 28138]
182.017715   64.867920   555   [34195, 28138, 30153]
179.981552   64.861526   556   [34195, 28138, 30153]
178.576096   64.824219   557   [34195, 30153, 28138]
178.295822   64.891853   558   [34195, 30153, 28138]
177.771484   64.829796   559   [34195, 30153, 34200]
